3.003049850463867,716.4728028411009
3.3998758792877197,771.7362838125609
3.8566348552703857,817.0471344285188
4.305456161499023,860.949916904503
4.757213354110718,908.3539904887039
5.208469390869141,954.5700104456018
5.656899452209473,1006.9982358512652
6.1106650829315186,1131.466370413541
6.559405088424683,1124.9170822885817
7.00878643989563,1118.649040934276
7.458733797073364,1115.1891275176122
7.911471605300903,1110.1597989152751
8.366054058074951,1105.3169717857772
8.817341804504395,1037.6913142859312
9.268395900726318,972.2206626852212
9.718774557113647,939.0059705028698
10.163460731506348,903.1879874732795
10.625353574752808,868.1432751393186
11.070063352584839,835.659734169084
11.519392013549805,805.3434790028168
11.971425294876099,789.6974952527835
12.431392669677734,790.665295566384
12.877363681793213,791.0517466743795
13.328361511230469,792.0162694548153
13.776195764541626,793.7469566569662
14.224035024642944,793.3629384778933
14.678054571151733,792.0162694548153
15.129336833953857,789.6974952527835
15.577127695083618,788.9214709858079
16.037528038024902,788.3383715969339
16.49000382423401,789.5036407484458
16.94149422645569,790.665295566384
17.391345262527466,792.5939211558971
17.84292960166931,793.1708082134674
18.287400245666504,792.4014568350494
18.742112398147583,271.9278474973831
19.18592095375061,0
19.640552759170532,0
